"post_title","post_name","ID","post_excerpt","post_content","post_status","menu_order","post_date","post_author","comment_status","sku","downloadable","virtual","stock","regular_price","sale_price","weight","length","width","height","tax_class","visibility","stock_status","backorders","manage_stock","tax_status","upsell_ids","crosssell_ids","featured","sale_price_dates_from","sale_price_dates_to","download_limit","download_expiry","product_url","button_text","sold_individually","low_stock_amount","purchase_note","images","downloadable_files","tax:product_type","tax:product_visibility","tax:product_cat","tax:product_tag","tax:product_shipping_class","tax:product_color","attribute:Gift Card Amount","attribute_data:Gift Card Amount","attribute_default:Gift Card Amount","attribute:pa_colors","attribute_data:pa_colors","attribute_default:pa_colors","attribute:pa_ewd_uwcf_colors","attribute_data:pa_ewd_uwcf_colors","attribute_default:pa_ewd_uwcf_colors","attribute:pa_ewd_uwcf_sizes","attribute_data:pa_ewd_uwcf_sizes","attribute_default:pa_ewd_uwcf_sizes","attribute:pa_semi-precious-stones","attribute_data:pa_semi-precious-stones","attribute_default:pa_semi-precious-stones"
"VERVE-103","verve-103","4772","<ul>
 	<li><strong>Semi-precious Stones:</strong> Goldstone</li>
 	<li><strong>Other materials:</strong> Brass, Silk tassel</li>
 	<li><strong>Chain:</strong> 18K Gold-Plated Stainless-Steel collar</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 28cm</li>
</ul>","","publish","0","2020-04-02 13:43:56","1","closed","","no","no","1","60","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/VERVE-103b.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-103d.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-103a.jpg","","simple","","Collections > Verve|All Products|All Products > Necklaces","","","Beige|Brown","","","","","","","Beige|Brown","3||","","","3||","","Goldstone","0|0|0",""
"VERVE-100","verve-100","4776","<ul>
 	<li><strong>Semi-precious Stones:</strong> Goldstone, Rainbow Veins</li>
 	<li><strong>Other materials:</strong> Brass, Silk tassels</li>
 	<li><strong>Chain:</strong> Pink Bronze</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 41cm</li>
</ul>","","publish","0","2020-04-02 13:46:43","1","closed","","no","no","1","70","","","","","","","","instock","notify","yes","taxable","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/VERVE-100b.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-100d-scaled.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-100a.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-100c.jpg","","simple","","Collections > Verve|All Products|All Products > Necklaces","","","Beige|Brown","","","","","","","Beige|Brown","2||","","","2||","","Goldstone|Rainbow veins","0|0|0",""
"VERVE-101","verve-101","4781","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Cat’s Eye</li>
 	<li><strong>Other materials:</strong> Brass, Silk tassels</li>
 	<li><strong>Chain:</strong> Nude Bronze</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 46cm</li>
</ul>","","publish","0","2020-04-02 13:48:31","1","closed","","no","no","1","65","","","","","","","","instock","notify","yes","taxable","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/VERVE-101c.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-101d-scaled.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-101b.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-101a.jpg","","simple","","Collections > Verve|All Products|All Products > Necklaces","","","Beige|Brown|Orange","","","","","","","Beige|Brown|Orange","2||","","","2||","","Cats eye|Hematite","0|0|0",""
"VERVE-102","verve-102","4786","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Howlite</li>
 	<li><strong>Other materials:</strong> Glass, Brass</li>
 	<li><strong>Chain:</strong> Handmade 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 26cm</li>
</ul>","","publish","0","2020-04-02 13:51:59","1","closed","","no","no","1","65","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/VERVE-102b.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-102d-scaled.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-102a.jpg","","simple","","Collections > Verve|All Products|All Products > Necklaces","","","Beige|Brown","","","","","","","Beige|Brown","2||","","","2||","","Hematite|Howlite","0|0|0",""
"LAVISH-104","lavish-104","4792","<ul>
 	<li><strong>Semi-precious Stones:</strong> Jade, Dalmatian Jasper, Hematite</li>
 	<li><strong>Other materials:</strong> Glass, Brass, Silk tassels</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 40cm</li>
</ul>","","publish","0","2020-04-02 13:52:49","1","closed","","no","no","1","130","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/LAVISH-104c.jpg | https://www.precious-joy.com/wp-content/uploads/LAVISH-104d.jpg | https://www.precious-joy.com/wp-content/uploads/LAVISH-104b.jpg | https://www.precious-joy.com/wp-content/uploads/LAVISH-104a.jpg","","simple","featured","Lavish by Precious Joy","","","Dalmatian|Orange","","","","","","","Dalmatian|Orange","2||","","","2||","","Hematite|Jade|Jasper","2|0|0",""
"JOLLITY-102","jollity-102","4798","<ul>
 	<li><strong>Semi-precious Stones:</strong> Dalmatian Jasper</li>
 	<li><strong>Other materials:</strong> Glass, Brass, Polymer Clay</li>
 	<li><strong>Chain:</strong> Gold-plated Aluminum</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 43cm</li>
</ul>","","publish","0","2020-04-02 14:25:38","1","closed","","no","no","1","70","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/JOLLITY-102a.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-102d.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-102b.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-102c.jpg","","simple","","Collections > Jollity|All Products|All Products > Necklaces","","","Dalmatian|Orange|Pink","","","","","","","Dalmatian|Orange|Pink","3||","","","3||","","Jasper","0|0|0",""
"JOLLITY-103","jollity-103","4802","<ul>
 	<li><strong>Semi-precious Stones:</strong> Jade, Marble</li>
 	<li><strong>Other materials:</strong> Glass, Brass</li>
 	<li><strong>Chain:</strong> Gold-plated Aluminum</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 43cm</li>
</ul>","","publish","0","2020-04-02 14:34:48","1","closed","","no","no","1","70","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/JOLLITY-103c.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-103d-scaled.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-103a.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-103b.jpg","","simple","","Collections > Jollity|All Products|All Products > Necklaces","","","Beige|Fuchsia|Purple","","","","","","","Beige|Fuchsia|Purple","2||","","","2||","","Jade|Marble","2|0|0",""
"JOLLITY-100","jollity-100","4807","<ul>
 	<li><strong>Semi-precious Stones:</strong> Marble, Mother of Pearl</li>
 	<li><strong>Other materials:</strong> Brass, Polymer Clay</li>
 	<li><strong>Chain:</strong> Pink Bronze</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 38cm</li>
</ul>","","publish","0","2020-04-02 16:36:19","1","closed","","no","no","1","80","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/JOLLITY-100c.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-100d.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-100b.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-100a.jpg","","simple","","Collections > Jollity|All Products|All Products > Necklaces","","","Fuchsia|Purple|Red","","","","","","","Fuchsia|Purple|Red","3||","","","3||","","Marble|Mother of pearl","0|0|0",""
"JOLLITY-101","jollity-101","4816","<ul>
 	<li><strong>Semi-precious Stones:</strong> Marble</li>
 	<li><strong>Other materials:</strong> Brass, Silk tassels</li>
 	<li><strong>Chain:</strong> Pink Bronze</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 43cm</li>
</ul>","","publish","0","2020-04-02 16:46:07","1","closed","","no","no","1","75","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/JOLLITY-101c.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-101d-scaled.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-101a.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-101b.jpg","","simple","","Collections > Jollity|All Products|All Products > Necklaces","","","Fuchsia|Purple|Red","","","","","","","Fuchsia|Purple|Red","2||","","","2||","","Marble","0|0|0",""
"JOLLITY-104","jollity-104","4821","<ul>
 	<li><strong>Semi-precious Stones:</strong> Marble, Hematite</li>
 	<li><strong>Other materials:</strong> Brass</li>
 	<li><strong>Chain:</strong> Handmade 18K Gold-Plated Stainless Steel colar</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 24cm</li>
</ul>","","publish","0","2020-04-02 16:47:47","1","closed","","no","no","1","65","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/JOLLITY-104b.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-104d-scaled.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-104a.jpg","","simple","","Collections > Jollity|All Products|All Products > Necklaces","","","Red","","","","","","","Red","2||","","","2||","","Hematite|Marble","0|0|0",""
"JOLLITY-105","jollity-105","4825","<ul>
 	<li><strong>Semi-precious Stones:</strong> Marble</li>
 	<li><strong>Other materials:</strong> Glass, Brass</li>
 	<li><strong>Chain:</strong> Black Aluminum</li>
 	<li><strong>Extension chain &amp; Clasp:</strong> 10cm, 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 22cm</li>
</ul>","","publish","0","2020-04-02 16:49:26","1","closed","","no","no","1","65","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/JOLLITY-105b.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-105d.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-105a.jpg","","simple","","Collections > Jollity|All Products|All Products > Necklaces","","","Black|Purple|Red","","","","","","","Black|Purple|Red","3||","","","3||","","Marble","0|0|0",""
"LAVISH-202","lavish-202","4842","<ul>
 	<li><strong>Semi-precious Stones:</strong> Rose Quartz, Howlite</li>
 	<li><strong>Other materials:</strong> Glass, Brass, 18K Gold-Plated Stainless-Steel Memory Wire</li>
 	<li><strong>Studs:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Ear Nuts:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 6,5cm</li>
</ul>","","publish","0","2020-04-02 17:15:02","1","closed","","no","no","1","110","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/LAVISH-202a.jpg | https://www.precious-joy.com/wp-content/uploads/LAVISH-202c-scaled.jpg | https://www.precious-joy.com/wp-content/uploads/LAVISH-202b.jpg","","simple","featured","Lavish by Precious Joy","","","Beige|Gray|Pink","","","","","","","Beige|Gray|Pink","3||","","","3||","","Howlite|Rose Quartz","2|0|0",""
"EUPHORIA-209","euphoria-209","4844","<ul>
 	<li><strong>Semi-precious Stones:</strong> Turquoise</li>
 	<li><strong>Pins and Ear nuts:</strong> 18K Gold-Plated Stainless Steel</li>
</ul>","","publish","0","2020-04-02 17:21:30","1","closed","","no","no","1","30","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/EUPHORIA-209a.jpg | https://www.precious-joy.com/wp-content/uploads/EUPHORIA-209b.jpg","","simple","","Collections > Euphoria|All Products|All Products > Earrings","","","Black|White","","","","","","","Black|White","2||","","","2||","","","",""
"BLISS-206","bliss-206","4848","<ul>
 	<li><strong>Semi-precious Stones:</strong> Turquoise</li>
 	<li><strong>Pins &amp; Ear Nuts:</strong> 18K Gold-Plated Stainless Steel</li>
</ul>","","publish","0","2020-04-02 17:23:04","1","closed","","no","no","1","30","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/BLISS-206a.jpg | https://www.precious-joy.com/wp-content/uploads/BLISS-206b-scaled.jpg","","simple","","Collections > Bliss|All Products|All Products > Earrings","","","Turquoise","","","","","","","Turquoise","2||","","","2||","","","",""
"BLISS-207","bliss-207","4849","<ul>
 	<li><strong>Semi-precious Stones:</strong> Turquoise</li>
 	<li><strong>Pins &amp; Ear Nuts:</strong> 18K Gold-Plated Stainless Steel</li>
</ul>","","publish","0","2020-04-02 17:23:55","1","closed","","no","no","1","25","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/BLISS-207a.jpg | https://www.precious-joy.com/wp-content/uploads/BLISS-207b.jpg","","simple","","Collections > Bliss|All Products|All Products > Earrings","","","Turquoise","","","","","","","Turquoise","1||","","","1||","","","",""
"GRACE-208","grace-208","4854","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite</li>
 	<li><strong>Other materials:</strong> Acrylic</li>
 	<li><strong>Hoops:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 4,5cm</li>
</ul>","","publish","0","2020-04-02 17:24:53","1","closed","","no","no","1","35","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/GRACE-208a.jpg | https://www.precious-joy.com/wp-content/uploads/GRACE-208c.jpg | https://www.precious-joy.com/wp-content/uploads/GRACE-208b.jpg","","simple","","Collections > Grace|All Products|All Products > Earrings","","","Gray|Pink","","","","","","","Gray|Pink","2||","","","2||","","Hematite","0|0|0",""
"DELIGHT-205","delight-205","4856","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Howlite</li>
 	<li><strong>Other materials:</strong> Brass, Silk tassels</li>
 	<li><strong>Hooks:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Length:</strong> 9cm</li>
</ul>","","publish","0","2020-04-02 17:31:35","1","closed","","no","no","1","70","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/DELIGHT-205a.jpg | https://www.precious-joy.com/wp-content/uploads/DELIGHT-205c.jpg | https://www.precious-joy.com/wp-content/uploads/DELIGHT-205b.jpg","","simple","","Collections > Delight|All Products|All Products > Earrings","","","Green","","","","","","","Green","2||","","","2||","","","",""
"GLEE-200","glee-200","4862","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite</li>
 	<li><strong>Other materials:</strong> Brass</li>
 	<li><strong>Studs and Ear Nuts:</strong> 18K Gold-Plated Brass with 925 Sterling Silver Pins</li>
 	<li><strong>Length:</strong> 5,5cm</li>
</ul>","","publish","0","2020-04-02 17:34:49","1","closed","","no","no","1","75","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/GLEE-200a.jpg | https://www.precious-joy.com/wp-content/uploads/GLEE-200c.jpg | https://www.precious-joy.com/wp-content/uploads/GLEE-200b.jpg","","simple","","Collections > Glee|All Products|All Products > Earrings","","","Dark Blue|Ultramarine","","","","","","","Dark Blue|Ultramarine","1||","","","1||","","","",""
"JOLLITY-202","jollity-202","4869","<ul>
 	<li><strong>Semi-precious Stones:</strong> Marble, Hematite</li>
 	<li><strong>Other materials:</strong> Brass, Handmade 18K Gold-Plated Stainless-Steel chain</li>
 	<li><strong>Hooks:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Length:</strong> 7,5cm</li>
</ul>","","publish","0","2020-04-08 18:57:20","1","closed","","no","no","1","60","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/JOLLITY-202a.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-202c.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-202b.jpg","","simple","","Collections > Jollity|All Products|All Products > Earrings","","","Purple|Red","","","","","","","Purple|Red","2||","","","2||","","Hematite|Marble","0|0|0",""
"JOLLITY-206","jollity-206","4880","<ul>
 	<li><strong>Semi-precious Stones:</strong> Marble</li>
 	<li><strong>Other materials:</strong> Brass</li>
 	<li><strong>Hoops:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 4,5cm</li>
</ul>","","publish","0","2020-04-09 09:59:17","1","closed","","no","no","1","40","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/JOLLITY-206a.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-206c.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-206b.jpg","","simple","","Collections > Jollity|All Products|All Products > Earrings","","","Purple|Red","","","","","","","Purple|Red","2||","","","2||","","Marble","0|0|0",""
"JOLLITY-208","jollity-208","4881","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Mother of Pearl</li>
 	<li><strong>Hoops:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 3,5cm</li>
</ul>","","publish","0","2020-04-09 09:58:36","1","closed","","no","no","1","30","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/JOLLITY-208a.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-208c.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-208b.jpg","","simple","","Collections > Jollity|All Products|All Products > Earrings","","","Purple","","","","","","","Purple","2||","","","2||","","Mother of pearl","0|0|0",""
"JOLLITY-207","jollity-207","4882","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite</li>
 	<li><strong>Other Materials:</strong> Polymer Clay</li>
 	<li><strong>Hoops:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 3,5cm</li>
</ul>","","publish","0","2020-04-09 09:57:30","1","closed","","no","no","1","30","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/JOLLITY-207a.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-207c.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-207b.jpg","","simple","","Collections > Jollity|All Products|All Products > Earrings","","","Fuchsia|Orange","","","","","","","Fuchsia|Orange","3||","","","3||","","Hematite","0|0|0",""
"JOLLITY-200","jollity-200","4897","<ul>
 	<li><strong>Semi-precious Stones:</strong> Marble, Hematite, Howlite</li>
 	<li><strong>Other materials:</strong> Glass, 18K Gold-Plated Stainless-Steel Memory Wire</li>
 	<li><strong>Studs:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Ear Nuts:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 7cm</li>
</ul>","","publish","0","2020-04-09 10:00:12","1","closed","","no","no","1","70","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/JOLLITY-200b.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-200c-scaled.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-200a.jpg","","simple","","Collections > Jollity|All Products|All Products > Earrings","","","Beige|Purple","","","","","","","Beige|Purple","2||","","","2||","","Hematite|Howlite|Marble","0|0|0",""
"BLISS-200","bliss-200","4899","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite, Turquoise</li>
 	<li><strong>Other materials:</strong> Brass, Silk tassels</li>
 	<li><strong>Hooks:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Length:</strong> 11cm</li>
</ul>","","publish","0","2020-04-09 10:03:13","1","closed","","no","no","1","65","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/BLISS-200a.jpg | https://www.precious-joy.com/wp-content/uploads/BLISS-200c.jpg | https://www.precious-joy.com/wp-content/uploads/BLISS-200b.jpg","","simple","","Collections > Bliss|All Products|All Products > Earrings","","","Black|Turquoise","","","","","","","Black|Turquoise","2||","","","2||","","","",""
"VERVE-205","verve-205","4901","<ul>
 	<li><strong>Semi-precious Stones:</strong> Howlite, Hematite</li>
 	<li><strong>Other materials:</strong> Brass, Silk tassels</li>
 	<li><strong>Hooks:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Length:</strong> 9,5cm</li>
</ul>","","publish","0","2020-04-09 10:22:56","1","closed","","no","no","1","50","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/VERVE-205a.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-205c.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-205b.jpg","","simple","","Collections > Verve|All Products|All Products > Earrings","","","Beige|Brown","","","","","","","Beige|Brown","2||","","","2||","","Hematite|Howlite","0|0|0",""
"VERVE-203","verve-203","4902","<ul>
 	<li><strong>Semi-precious Stones:</strong> Howlite</li>
 	<li><strong>Other materials:</strong> Brass, Silk tassels, Handmade 18K Gold-Plated Stainless-Steel chain</li>
 	<li><strong>Hooks:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Length:</strong> 11cm</li>
</ul>","","publish","0","2020-04-09 10:34:22","1","closed","","no","no","1","55","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/VERVE-203a.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-203c.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-203b.jpg","","simple","","Collections > Verve|All Products|All Products > Earrings","","","Beige|Brown","","","","","","","Beige|Brown","2||","","","2||","","Howlite","0|0|0",""
"VERVE-208","verve-208","4917","<ul>
 	<li><strong>Semi-precious Stones:</strong> Mother of Pearl</li>
 	<li><strong>Other materials:</strong> Stainless-steel head pins</li>
 	<li><strong>Pins and Ear Nuts:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 2cm</li>
</ul>","","publish","0","2020-04-09 10:56:33","1","closed","","no","no","1","40","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/VERVE-208a.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-208b.jpg","","simple","","Collections > Verve|All Products|All Products > Earrings","","","Black|Brown","","","","","","","Black|Brown","3||","","","3||","","Mother of pearl","0|0|0",""
"JOLLITY-204","jollity-204","4919","<ul>
 	<li><strong>Semi-precious Stones:</strong> Hematite</li>
 	<li><strong>Other materials:</strong> Glass, Brass</li>
 	<li><strong>Hooks:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Length:</strong> 9cm</li>
</ul>","","publish","0","2020-04-09 17:16:57","1","closed","","no","no","1","50","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/JOLLITY-204a.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-204c.jpg | https://www.precious-joy.com/wp-content/uploads/JOLLITY-204b.jpg","","simple","","Collections > Jollity|All Products|All Products > Earrings","","","Purple","","","","","","","Purple","2||","","","2||","","Hematite","0|0|0",""
"VERVE-202","verve-202","4928","<ul>
 	<li><strong>Semi-precious Stones:</strong> Marble, Hematite</li>
 	<li><strong>Other materials:</strong> Brass</li>
 	<li><strong>Hooks:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Length:</strong> 9cm</li>
</ul>","","publish","0","2020-04-09 17:30:11","1","closed","","no","no","1","60","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/VERVE-202a.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-202c.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-202b.jpg","","simple","","Collections > Verve|All Products|All Products > Earrings","","","Brown","","","","","","","Brown","2||","","","2||","","Hematite|Marble","0|0|0",""
"VERVE-200","verve-200","4930","<ul>
 	<li><strong>Semi-precious Stones:</strong> Jasper</li>
 	<li><strong>Other materials:</strong> Aluminum, Brass, Silk tassels</li>
 	<li><strong>Hooks:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Length:</strong> 9cm</li>
</ul>","","publish","0","2020-04-09 17:38:04","1","closed","","no","no","1","80","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/VERVE-200a.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-200c.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-200b.jpg","","simple","","Collections > Verve|All Products|All Products > Earrings","","","Beige|Brown|Orange","","","","","","","Beige|Brown|Orange","2||","","","2||","","Jasper","0|0|0",""
"VERVE-204","verve-204","4931","<ul>
 	<li><strong>Semi-precious Stones:</strong> Goldstone</li>
 	<li><strong>Other materials:</strong> Brass</li>
 	<li><strong>Hoops:</strong> Gold-plated Bronze</li>
 	<li><strong>Length:</strong> cm</li>
</ul>","","publish","0","2020-04-09 17:44:44","1","closed","","no","no","1","55","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/VERVE-204a.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-204c-scaled.jpg","","simple","","Collections > Verve|All Products|All Products > Earrings","","","Brown","","","","","","","Brown","3||","","","3||","","Goldstone","0|0|0",""
"VERVE-201","verve-201","4941","<ul>
 	<li><strong>Semi-precious Stones:</strong> Goldstone, Howlite, Hematite</li>
 	<li><strong>Other materials:</strong> Glass, 18K Gold-Plated Stainless-Steel Memory Wire</li>
 	<li><strong>Studs:</strong> 18K Gold-Plated Brass</li>
 	<li><strong>Ear Nuts:</strong> 18K Gold-Plated Stainless Steel</li>
 	<li><strong>Length:</strong> 7,5cm</li>
</ul>","","publish","0","2020-04-09 18:01:55","1","closed","","no","no","1","75","","","","","","","","instock","notify","yes","none","","","","","","-1","-1","","","no","","","https://www.precious-joy.com/wp-content/uploads/VERVE-201a.jpg | https://www.precious-joy.com/wp-content/uploads/VERVE-201b-scaled.jpg","","simple","","Collections > Verve|All Products|All Products > Earrings","","","Beige|Brown","","","","","","","Beige|Brown","3||","","","3||","","Goldstone|Hematite|Howlite","0|0|0",""
